Time,DevPost,Gender,University,Lat,Lng,Graduation,Major,Experience
9/26/2016 17:41:16,No,Male,Georgia Tech,33.771288,-84.392056,2019,Computer Science,2
9/26/2016 19:08:15,No,Male,University of Washington,47.6062095,-122.3320708,2018,Computer Science,2
9/26/2016 18:48:20,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
9/26/2016 19:28:03,No,Male,"University of Louisiana, Monroe",32.5286427,-92.0724893,2019,Computer Science,0
9/26/2016 20:53:28,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2017,Computer Science,0
9/26/2016 20:51:07,No,Male,Georgia Tech,33.771288,-84.392056,2020,Computer Science,1
9/26/2016 21:24:32,No,Female,University of Central Florida,28.5968772,-81.203304,2019,Computer Science,0
9/26/2016 21:21:56,No,Male,"University of California, Berkeley",37.8715926,-122.272747,2020,Computer Science,0
9/26/2016 22:25:34,No,Male,"University of Wisconsin, Madison",43.1054334,-89.4269287,2019,Computer Science,4
9/26/2016 23:53:02,Yes,Male,Kansas State University,39.1998042,-96.581008,2019,Computer Science,1
9/27/2016 0:24:02,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Engineering,0
9/27/2016 0:16:52,No,Male,University of Toronto,43.6607392,-79.3957209,2020,Computer Science,1
9/27/2016 0:42:58,No,Male,Cornell University,42.4439614,-76.5018807,2016,Information Science,0
9/27/2016 0:31:17,No,Female,Cornell University,42.4439614,-76.5018807,2016,Information Science,1
9/27/2016 1:29:53,No,Male,"University of Maryland, College Park",38.9908487,-76.944141,2020,Computer Science,0
9/27/2016 1:16:48,No,Male,Georgia State University,33.75,-84.4,2017,Computer Science,0
9/27/2016 1:47:48,Yes,Male,Augustana University,43.5272492,-96.7362727,2016,Computer Science,0
9/27/2016 2:12:19,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,2
9/27/2016 2:08:23,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
9/27/2016 2:30:37,No,Male,Clemson University,34.680476,-82.8391552,2019,Computer Science,1
9/27/2016 2:42:00,No,Male,Purdue University,40.4282261,-86.9144194,2020,Mechanical Engineering,1
9/27/2016 3:12:11,Yes,Male,Augustana University,43.5272492,-96.7362727,2017,Computer Science,0
9/27/2016 3:58:47,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
9/27/2016 13:50:22,Yes,Female,Augustana University,43.5272492,-96.7362727,2017,Computer Science,0
9/27/2016 14:11:04,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2018,Global Business And Digital Arts,1
9/27/2016 15:39:33,No,Male,Cornell University,42.4439614,-76.5018807,2017,Information Science,0
9/27/2016 16:42:55,No,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,1
9/27/2016 17:13:34,No,Female,Purdue University,40.4282261,-86.9144194,2020,Computer Engineering,0
9/27/2016 17:12:50,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
9/27/2016 17:07:56,No,Male,Georgia Tech,33.771288,-84.392056,2019,Computer Science,1
9/27/2016 17:09:52,No,Female,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
9/27/2016 18:05:21,No,Male,University of Minnesota,44.9741561,-93.2342,2018,Computer Science,0
9/27/2016 17:56:11,No,Male,Georgia Tech,33.771288,-84.392056,2019,Computer Engineering,2
9/27/2016 17:47:42,No,Female,Cornell University,42.4439614,-76.5018807,2017,Information Science,1
9/27/2016 19:04:18,No,Male,Georgia Tech,33.771288,-84.392056,2019,Computer Science,1
9/27/2016 19:41:16,No,Female,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
9/27/2016 20:52:09,No,Male,Purdue University,40.4282261,-86.9144194,2020,Biology,1
9/27/2016 21:28:55,No,Male,Rutgers University,40.4879197,-74.4397285,2018,Computer Science,5
9/27/2016 23:40:18,No,Male,University of Southern California,34.0522342,-118.2436849,2019,Business Administration,0
9/28/2016 0:33:33,No,Male,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2017,Computer Science,0
9/28/2016 0:46:13,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,1
9/28/2016 0:58:41,No,Male,University of Washington,47.6062095,-122.3320708,2017,Computer Science,1
9/28/2016 2:56:44,No,Male,University of Washington,47.6062095,-122.3320708,2019,Computer Science,2
9/28/2016 3:58:47,No,Male,Babson College,42.298139,-71.2653293,2019,Business,1
9/28/2016 5:01:02,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2018,Computer Science,1
9/28/2016 4:54:09,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,0
9/28/2016 12:41:36,No,Male,Iit Kharagpur,22.34601,87.2319753,2019,Financial Engineering,2
9/28/2016 14:00:04,No,Male,University of Florida,29.6130239,-82.371937,2019,Computer Science,3
9/28/2016 16:17:16,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
9/28/2016 17:35:37,No,Male,University of Florida,29.6130239,-82.371937,2019,Computer Science,2
9/28/2016 18:36:27,No,Male,University of Manitoba,49.809962,-97.1344368,2020,Business / Finance,0
9/28/2016 19:07:10,No,Male,Augustana University,43.5272492,-96.7362727,2017,Computer Science,0
9/28/2016 19:44:23,No,Male,University of British Columbia,49.2613118,-123.2537831,2018,Computer Engineering,3
9/28/2016 19:44:08,No,Male,Drexel University,39.9541017,-75.1869029,2019,Computer Science,7
9/28/2016 20:04:33,Yes,Male,University of Florida,29.6130239,-82.371937,2020,Computer Science,1
9/28/2016 19:57:19,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2016,Computer Science,3
9/28/2016 20:31:11,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Computer Engineering,0
9/28/2016 21:46:05,No,Female,Missouri University of Science & Technology,37.9551651,-91.7714605,2018,Computer Science,0
9/28/2016 22:50:02,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Engineering,0
9/29/2016 1:36:07,No,Male,Indiana University,39.1661123,-86.5265247,2018,Informatics,2
9/29/2016 3:35:03,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,4
9/29/2016 3:23:45,No,Female,University of Florida,29.6130239,-82.371937,2017,Computer Engineering,0
9/29/2016 3:44:03,No,Male,University of Florida,29.6130239,-82.371937,2016,Computer Science,2
9/29/2016 3:58:29,No,Male,Virginia Tech,37.2209494,-80.422801,2018,Computer Engineering,1
9/29/2016 4:10:37,Yes,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2018,Computer Science,0
9/29/2016 5:10:25,No,Male,Southern Illinois University Carbondale,37.7142344,-89.2175124,2016,Computer Science,2
9/29/2016 5:05:52,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
9/29/2016 6:03:36,No,Male,"University of California, Los Angeles",34.070264,-118.4440562,2020,Computer Science,0
9/29/2016 12:59:24,No,Female,University of Florida,29.6130239,-82.371937,2017,Computer Engineering,2
9/29/2016 14:36:01,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
9/29/2016 15:54:48,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
9/29/2016 15:53:32,No,Male,Southeast Missouri State University,37.3126443,-89.5310043,2016,Cybersecurity,0
9/29/2016 16:44:53,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,4
9/29/2016 17:28:02,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computing And Financial Management,0
9/29/2016 18:43:02,No,Male,"University of Texas, Austin",30.2835151,-97.7348805,2018,Computer Science,0
9/29/2016 19:13:34,No,Male,University of Pittsburgh,40.444357,-79.9531478,2020,Bioinformatics,0
9/29/2016 19:57:28,No,Male,Lindenwood University,38.7879137,-90.4991376,2018,Computer Science,0
9/29/2016 20:53:18,No,Male,Ggsipu,28.6139391,77.2090212,2018,Computer Science,7
9/29/2016 21:31:24,Yes,Male,University of Notre Dame,41.7001908,-86.2379328,2017,Computer Science,1
9/29/2016 22:24:49,No,Female,Georgia Tech,33.771288,-84.392056,2018,Computer Science,1
9/29/2016 22:42:37,No,Male,Georgia Tech,33.771288,-84.392056,2017,Computer Science,2
9/29/2016 23:13:06,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
9/29/2016 23:22:09,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2018,Mechatronics Engineering,0
9/30/2016 2:07:40,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Electrical Engineering,0
9/30/2016 2:13:28,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2017,Data Science,0
9/30/2016 2:41:05,No,Male,University of Western Ontario,43.0097701,-81.2726335,2018,Mechatronic Systems Engineering,1
9/30/2016 3:06:59,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Engineering,0
9/30/2016 2:54:22,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
9/30/2016 3:49:17,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
9/30/2016 3:49:03,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Physics,0
9/30/2016 4:04:53,Yes,Female,Purdue University,40.4282261,-86.9144194,2019,Computer Science,0
9/30/2016 4:38:26,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,3
9/30/2016 5:32:18,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,3
9/30/2016 5:50:31,Yes,Male,Ohio State University,39.9990626,-83.0173386,2016,Computer Engineering,7
9/30/2016 6:04:12,No,Male,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,1
9/30/2016 15:20:56,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,1
9/30/2016 16:58:43,No,Female,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
9/30/2016 16:54:58,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
9/30/2016 17:07:34,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,1
9/30/2016 17:27:44,Yes,Male,Marquette University,43.0389825,-87.9279845,2018,Computer Engineering,0
9/30/2016 17:32:26,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
9/30/2016 18:28:03,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,Masters Public Health,0
9/30/2016 19:20:11,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Computer Science,3
9/30/2016 20:23:32,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
9/30/2016 20:58:57,Yes,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Computer Science,0
9/30/2016 21:29:20,No,Male,"University of Wisconsin, Madison",43.1054334,-89.4269287,2019,Computer Science,0
9/30/2016 22:18:29,No,Male,Buenos Aires University,27.6027172,-99.4687146,2016,Computer Engineering,5
9/30/2016 22:15:04,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2017,Computer Science,1
9/30/2016 22:29:48,Yes,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,0
9/30/2016 22:55:45,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2017,Computer Science,4
9/30/2016 23:25:50,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2018,Computer Science,0
10/1/2016 1:15:23,No,Female,Cornell University,42.4439614,-76.5018807,2019,Computer Science,1
10/1/2016 2:17:45,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,0
10/1/2016 2:36:57,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,0
10/1/2016 2:50:04,Yes,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Electrical Engineering,0
10/1/2016 3:27:44,Yes,Female,University of Waterloo,43.4692469,-80.5403143,2019,Mechatronics Engineering,1
10/1/2016 3:26:47,No,Female,Cornell University,42.4439614,-76.5018807,2017,Information Science,0
10/1/2016 5:26:16,No,Male,Johns Hopkins University,39.3322127,-76.6008334,2019,Computer Science,1
10/1/2016 5:46:45,No,Male,Southeast Missouri State University,37.3126443,-89.5310043,2018,Cybersecurity,0
10/1/2016 6:25:16,No,Female,"University of California, Los Angeles",34.070264,-118.4440562,2017,Communications With Computer Science ,3
10/1/2016 15:48:09,No,Male,Mcmaster University,43.2627435,-79.9177828,2017,Software Engineering,1
10/1/2016 18:08:25,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2017,Computer Science,5
10/1/2016 18:36:32,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
10/1/2016 19:20:11,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
10/1/2016 19:44:23,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Engineering,1
10/1/2016 19:33:07,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Electrical Engineering,0
10/1/2016 19:42:41,No,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2018,Computer Science,1
10/1/2016 20:35:08,No,Female,Purdue University,40.4282261,-86.9144194,2020,Computer Engineering,1
10/1/2016 20:56:42,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,0
10/2/2016 4:17:30,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Finance And Economics & Strategy,0
10/2/2016 4:39:51,Yes,Non-Binary,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,1
10/2/2016 4:38:09,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Information Systems ,0
10/2/2016 13:06:37,No,Male,Ryerson University,43.6583238,-79.3807794,2017,Computer Engineering,0
10/2/2016 18:14:33,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Engineering,1
10/2/2016 18:04:54,Yes,Male,University of Oklahoma,35.2085469,-97.445677,2017,Computer Science,0
10/2/2016 18:46:42,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,0
10/2/2016 19:04:44,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,2
10/2/2016 19:09:41,Yes,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,1
10/2/2016 19:11:23,No,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,1
10/2/2016 19:11:11,No,Male,University of Minnesota,44.9741561,-93.2342,2017,Computer Engineering,0
10/2/2016 19:27:55,No,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Computer Engineering,0
10/2/2016 19:44:46,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Systems Engineering,0
10/2/2016 19:37:39,No,Male,Rochester Institute of Technology,43.0839818,-77.6745421,2017,Computer Science,0
10/2/2016 19:54:07,No,Female,Princeton University,40.3467174,-74.6568772,2020,Computer Science,0
10/2/2016 19:58:38,No,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,1
10/2/2016 19:55:05,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,3
10/2/2016 20:43:13,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
10/2/2016 20:57:26,No,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,2
10/2/2016 21:26:29,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Engineering,0
10/2/2016 21:38:20,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
10/2/2016 21:42:19,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
10/2/2016 21:45:43,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Engineering,0
10/2/2016 21:48:47,No,Male,Georgia Tech,33.771288,-84.392056,2019,Computer Science,7
10/2/2016 21:18:39,No,Male,Truman State University,40.1885963,-92.5820887,2017,Comp. Sci + Philosophy,0
10/2/2016 22:13:32,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Engineering,0
10/2/2016 22:05:38,No,Male,"University of Missouri, Saint Louis",38.7101379,-90.3111075,2017,Computer Science,0
10/2/2016 22:37:10,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,0
10/2/2016 22:34:51,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/2/2016 22:36:48,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,0
10/2/2016 23:05:47,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,1
9/29/2016 3:23:45,No,Female,University of Florida,29.6130239,-82.371937,2017,Computer Engineering,0
10/2/2016 23:42:43,Yes,Male,Lindenwood University,38.7879137,-90.4991376,2018,Computer Information Systems,0
10/3/2016 1:18:14,No,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/3/2016 3:59:35,No,Male,Cornell University,42.4439614,-76.5018807,2017,Information Science,2
10/3/2016 4:14:11,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2018,Electrical Engineering,0
10/3/2016 5:02:52,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Software Engineering,0
10/3/2016 4:58:18,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,3
10/3/2016 5:54:10,No,Male,Macalester College,44.9378927,-93.1690435,2017,Computer Science,3
10/3/2016 6:56:39,No,Female,Georgia Tech,33.771288,-84.392056,2018,Computer Science,2
10/3/2016 8:31:21,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,1
10/3/2016 13:04:00,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2018,Computer Science,3
10/3/2016 15:39:31,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,3
10/3/2016 15:52:00,No,Male,Rice University,29.7205793,-95.396276,2020,Computer Science,0
10/3/2016 15:50:42,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,1
